new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,n_patiens_ICU_that_day,date
0.07555640920986291,0.0019219009347427275,0.13878705144518835,0.2877498178209839,0.11031915831310048,0.044816053511705686,0.0040045241221297306,0.013302306651230724,0.0005886966735869599,0.0,0.4409171075837742,2021-02-03
0.06266356149912368,0.0014851052677557438,0.13928053500424473,0.2880133959719057,0.10720209620423568,0.044816053511705686,0.006814944291446292,0.022925760027756835,0.0007077919315448593,0.0,0.45620223398001175,2021-02-04
0.08624042640032653,0.01354066567659649,0.13995968938896905,0.29041660852442747,0.10454578235053727,0.046571906354515046,0.009519141419206513,0.03226052196539938,0.0007457012854773785,0.0,0.43033509700176364,2021-02-05
0.09080214160524358,0.006726653271599546,0.14067476786419938,0.29161046250213185,0.10124442093960592,0.046070234113712374,0.009963574541417232,0.033800504485801686,0.0007459837694858175,0.0,0.4368018812463257,2021-02-06
0.09754867830304195,0.007600244605573513,0.1414429761785465,0.2929593624509667,0.10089184836173946,0.04648829431438127,0.010101430003968648,0.03427810029976476,0.0007461532598908809,0.0,0.4315108759553204,2021-02-07
0.09133034020791818,0.006901371538394339,0.14216221428530915,0.2941842256228972,0.09926921320224044,0.04364548494983277,0.013823128697836794,0.04652493070603853,0.0014117985773766354,0.0,0.42915931804820695,2021-02-08
0.08316727089385609,0.007163448938586529,0.14281716717748202,0.29545560258616677,0.09800716363374119,0.043394648829431434,0.01800159125593744,0.059934156017323034,0.0025072715621032335,0.0,0.42386831275720166,2021-02-09
0.06816162877241844,0.0024460557351271076,0.14335394871930618,0.295889731305332,0.0967731596112086,0.04389632107023411,0.0224812078614239,0.07499752467269705,0.002978906862593055,0.0,0.4156378600823045,2021-02-10
0.05730954839019472,0.0018345418013453307,0.14380526874055813,0.29621532784470594,0.09587970864684248,0.044230769230769226,0.02653805389019198,0.08889750331660688,0.0031421261226691325,0.0,0.411522633744856,2021-02-11
0.08957768120813427,0.013715383943391281,0.1445107044336,0.29864954959145384,0.09643661305960881,0.04439799331103679,0.030198944319393847,0.10157333517170036,0.0031539904510235724,0.0,0.4262198706643151,2021-02-12
0.09997359006986628,0.007250808071983926,0.1452980092381635,0.2999364311518365,0.09796709856807455,0.04489966555183946,0.03067054335837442,0.10320591787596518,0.00315585484547927,0.0,0.4191651969429747,2021-02-13
0.09421142349523422,0.008561195072944876,0.14603993624419306,0.3014558816689148,0.09741019415530822,0.045819397993311035,0.03074181600436837,0.10345292541118767,0.00315585484547927,0.0,0.4226925338036449,2021-02-14
0.09157043048186118,0.008561195072944876,0.14676106509256126,0.30297533218599315,0.09745025922097486,0.04740802675585284,0.03498354340445917,0.11815335662951253,0.00315585484547927,0.0,0.42504409171075835,2021-02-15
0.07999807927780846,0.007250808071983926,0.14739106019554052,0.3042622137463758,0.09692140035417518,0.04749163879598662,0.03849463047230714,0.1303209655053535,0.0031565328070995236,0.0,0.42504409171075835,2021-02-16
0.059974550430962045,0.001747182667947934,0.1478633674486144,0.3045723056886367,0.09555518161494267,0.046822742474916385,0.04149436661357003,0.14071706375928994,0.0031565328070995236,0.0,0.43915343915343913,2021-02-17
0.054620537322033084,0.0013103870009609506,0.1482935111638838,0.30480487464533235,0.09510645287947626,0.04632107023411371,0.043971665326688815,0.1493025105374863,0.0031565893039012115,0.0,0.4279835390946502,2021-02-18
